Mean temperature (°C),Mean precipitation (mm),Mean relative humidity (%),Urban population (%),GDP per capita (PPP),International tourism arrivals,International tourism departures,Population density (people/km²),Population size,Log incidence rate,meanshift_cluster
26.02,662.59,78.52,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5756.0,0.0,0
26.14,869.91,78.88,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5752.0,0.0,0
25.84,933.14,79.52,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5795.0,0.0,0
25.8,766.15,79.01,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5855.0,0.0,0
26.01,756.07,79.49,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5913.0,0.0,0
25.84,659.11,78.07,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5968.0,0.0,0
25.58,786.98,78.82,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6018.0,0.0,0
25.88,706.61,78.53,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6070.0,0.0,0
25.66,601.02,77.75,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6127.0,0.0,0
25.72,576.62,77.78,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6178.0,0.0,0
26.25,925.95,78.85,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6229.0,0.0,0
25.96,884.98,78.52,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6283.0,0.0,0
25.59,674.62,78.94,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6329.0,0.0,0
25.67,759.7,79.71,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6366.0,0.0,0
25.81,851.25,78.96,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6399.0,0.0,0
25.27,976.42,79.69,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6429.0,0.0,0
25.46,784.58,78.5,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6463.0,0.0,0
25.37,725.53,79.15,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6497.0,0.0,0
25.81,837.54,79.57,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6520.0,0.0,0
25.91,805.1,79.9,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6536.0,0.0,0
25.81,992.64,79.39,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6548.0,0.0,0
26.18,649.57,78.71,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6560.0,0.0,0
26.16,1069.74,79.74,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6571.0,2.7861454017769094,0
25.65,898.41,79.41,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6585.0,0.0,0
26.05,959.25,79.96,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6601.0,3.4435682442382456,0
25.49,980.0,79.65,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6691.0,0.0,0
25.53,814.64,79.51,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6907.0,0.0,0
25.64,820.42,79.76,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,7167.0,0.0,0
26.2,1267.33,80.61,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,7436.0,0.0,0
26.02,680.59,79.24,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,7718.0,0.0,0
25.56,806.3,80.25,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8016.999999999999,0.0,0
25.89,791.46,79.64,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8316.0,4.978801563694424,0
25.86,682.45,78.98,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8616.0,0.0,0
25.92,846.51,79.77,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8887.0,0.0,0
25.95,718.21,79.81,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9121.0,0.0,0
25.83,528.26,79.09,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9356.0,0.0,0
26.18,1012.24,79.36,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9600.0,3.753417975251508,0
25.77,980.96,79.22,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9863.0,2.4104437530520255,0
26.13,795.23,79.24,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,10132.0,0.0,0
26.52,999.54,80.2,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,10416.0,0.0,0
25.98,1433.03,78.97,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,10722.0,4.726674449449109,0
25.82,664.4,77.31,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,11047.0,3.337785128272732,0
26.15,683.81,78.96,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,11344.0,5.399884377196818,0
26.17,667.51,79.03,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,11560.0,3.789914017320888,0
26.27,1009.7,79.74,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,11744.0,2.892035525957489,0
26.05,1014.41,78.87,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,11934.0,0.0,0
26.44,1167.61,79.09,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,12128.0,0.0,0
26.3,907.89,79.4,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,12325.0,0.0,0
26.26,974.79,79.47,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,12524.0,0.0,0
25.86,970.21,78.75,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,12730.0,4.272478695921379,0
26.05,811.81,79.39,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,12946.0,0.0,0
26.61,1398.42,79.32,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13172.0,2.1508154208356305,0
26.12,1265.04,79.19,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13342.0,4.226193445432757,0
26.2,894.26,79.14,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13455.0,3.9707685813727513,0
26.09,948.32,79.66,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13700.0,4.084195914868532,0
26.08,938.79,79.75,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14120.0,2.718944373460084,0
26.34,583.3,79.45,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14525.0,0.0,0
26.42,941.19,80.47,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14813.0,0.0,0
26.27,1157.92,79.86,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15015.0,4.213608968256519,0
26.03,702.9,78.96,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15181.0,2.0264601581531174,0
26.33,708.21,78.96,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15380.0,0.0,0
26.49,835.62,79.17,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15585.0,0.0,0
26.31,673.87,78.4,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15753.0,0.0,0
26.2,904.54,78.53,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15857.0,0.0,0
12.92,1052.53,66.74,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1252582.0,0.0,0
12.53,1136.51,71.72,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1289168.0,0.0,0
12.81,1319.22,69.09,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1326948.0,0.0,0
11.78,953.16,69.79,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1366744.0,0.0,0
11.37,1203.82,72.7,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1409005.0,0.0,0
12.06,1557.48,75.02,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1453730.0,0.0,0
11.26,1398.11,71.41,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1500624.0,0.0,0
12.11,1200.86,72.51,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1549571.0,0.0,0
12.18,1308.84,71.77,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1600983.0,0.0,0
11.33,1379.65,75.44,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1655020.0,0.0,0
12.4,1690.7,73.34,30.705,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1711189.0,0.0,0
12.5,975.68,68.47,30.943,16149.92825119405,8492220.782080764,10890109.50999668,60.5766423357664,1769079.0,0.0,0
12.16,1577.16,70.87,31.015,16149.92825119405,8492220.782080764,10890109.50999668,62.456897810219,1828232.0,0.0,0
11.81,1733.86,75.5,31.086,16149.92825119405,8492220.782080764,10890109.50999668,64.3292335766423,1888302.0,0.0,0
11.44,1408.25,74.46,31.158,16149.92825119405,8492220.782080764,10890109.50999668,66.2093065693431,1949013.0,0.0,0
10.99,1247.0,72.66,31.23,16149.92825119405,8492220.782080764,10890109.50999668,68.0580656934307,2009789.0,0.0,0
11.77,1684.72,76.0,31.302,16149.92825119405,8492220.782080764,10890109.50999668,69.8749270072993,2070689.0,0.0,0
11.82,1146.8,72.85,31.374,16149.92825119405,8492220.782080764,10890109.50999668,71.7371532846715,2132442.0,0.0,0
12.04,1351.43,72.73,31.446,16149.92825119405,8492220.782080764,10890109.50999668,73.8055474452555,2195466.0,0.0,0
12.09,1509.93,73.79,31.548,16149.92825119405,8492220.782080764,10890109.50999668,75.9742700729927,2259799.0,0.0,0
12.02,1626.97,73.13,31.74,16149.92825119405,8492220.782080764,10890109.50999668,77.9371897810219,2324731.0,0.0,0
11.73,1345.9,72.51,31.933,16149.92825119405,8492220.782080764,10890109.50999668,79.8486496350365,2389812.0,0.0,0
11.85,1538.19,75.6,32.127,16149.92825119405,8492220.782080764,10890109.50999668,81.8659124087591,2455172.0,0.0,0
11.67,1375.23,72.81,32.321,16149.92825119405,8492220.782080764,10890109.50999668,83.8230656934307,2520436.0,0.0,0
11.76,1457.32,73.21,32.516,16149.92825119405,8492220.782080764,10890109.50999668,85.7709489051095,2585452.0,0.0,0
11.77,1003.51,72.17,32.712,16149.92825119405,8492220.782080764,10890109.50999668,87.7675547445255,2650122.0,0.0,0
11.24,1427.29,75.18,32.908,16149.92825119405,8492220.782080764,10890109.50999668,89.7272262773723,2713560.0,0.0,0
12.4,1144.44,71.26,33.105,16149.92825119405,8492220.782080764,10890109.50999668,91.7352554744526,2774795.0,0.0,0
11.32,1487.02,73.59,33.302,16149.92825119405,8492220.782080764,10890109.50999668,93.6593430656934,2833314.0,0.0,0
11.93,1628.17,74.15,33.5,16149.92825119405,8492220.782080764,10890109.50999668,95.5413138686131,2888763.0,0.0,0
11.34,1512.04,74.01,33.762,16149.92825119405,8492220.782080764,10890109.50999668,97.5181386861314,2941652.0,0.0,0
11.57,1467.82,73.68,34.024,16149.92825119405,8492220.782080764,10890109.50999668,99.491094890511,2992388.0,0.0,0
12.28,1012.84,71.02,34.287,16149.92825119405,8492220.782080764,10890109.50999668,101.61598540146,3041179.0,0.0,0
11.67,1038.94,72.02,34.552,16149.92825119405,8492220.782080764,10890109.50999668,103.794160583942,3087911.0,0.0,0
11.88,1104.86,72.09,34.817,16149.92825119405,8492220.782080764,10890109.50999668,106.001058394161,3131726.0,0.0,0
12.32,1289.3,69.94,35.083,16149.92825119405,8492220.782080764,10890109.50999668,108.20299270073,3171725.0,0.0,0
12.17,1228.42,72.69,35.35,16149.92825119405,8492220.782080764,10890109.50999668,110.315145985401,3207128.0,0.0,0
12.14,1260.86,70.62,35.619,16149.92825119405,8492220.782080764,10890109.50999668,112.540328467153,3237676.0,0.0,0
12.12,1079.23,70.88,35.888,16149.92825119405,8492220.782080764,10890109.50999668,114.683795620438,3263019.0,0.0,0
11.84,1084.9,72.56,36.158,16149.92825119405,8492220.782080764,10890109.50999668,117.808138686131,3282182.0,0.0,0
12.5,963.9,70.44,36.428,2549.24160871148,8492220.782080764,10890109.50999668,119.946788321168,3295066.0,0.0,0
11.21,1156.29,73.22,36.7,1908.9417778687,8492220.782080764,10890109.50999668,119.225912408759,3302081.0,0.0,0
11.83,1003.07,71.0,37.249,1823.14219127642,8492220.782080764,10890109.50999668,118.505072992701,3303739.0,0.0,0
11.99,1091.24,70.55,37.799,2057.28391667382,8492220.782080764,10890109.50999668,117.784197080292,3300711.0,0.0,0
13.06,933.5,70.91,38.354,2289.68462988779,8492220.782080764,10890109.50999668,117.063357664234,3293999.0,0.0,0
11.65,1414.03,73.99,38.911,2665.54172908569,304000.0,10890109.50999668,116.342481751825,3284364.0,0.0,0
11.76,1504.49,73.94,39.473,2979.80900580306,287000.0,10890109.50999668,115.621642335766,3271331.0,0.0,0
11.96,976.48,70.5,40.035,2717.12904194514,119000.0,10890109.50999668,114.900766423358,3253719.0,0.0,0
12.26,1264.4,72.63,40.601,3021.03586512388,184000.0,10890109.50999668,114.179927007299,3232175.0,0.0,0
12.64,1309.07,74.14,41.169,3471.65040991534,371000.0,10890109.50999668,113.459051094891,3208260.0,0.0,0
12.41,990.37,70.32,41.741,3861.29587658066,317000.0,10890109.50999668,112.738211678832,3182020.0,0.0,0
12.39,1177.74,72.41,42.435,4300.82913614706,354000.0,955000.0,111.685145985401,3153612.0,0.0,0
12.44,1261.45,74.34,43.501,4661.3864817606,470000.0,1303000.0,111.350729927007,3123551.0,0.0,0
12.58,1185.77,69.45,44.573,5000.32938607468,557000.0,1350000.0,110.934890510949,3092991.0,0.0,0
12.05,1511.65,72.52,45.651,5427.88085796663,645000.0,1694000.0,110.472226277372,3062622.0,0.0,0
11.44,1496.67,72.57,46.731,5865.32161974535,748000.0,2097000.0,109.908284671533,3032634.0,0.0,0
11.7,1101.81,71.67,47.815,6566.51540711302,937000.0,2616000.0,109.21704379562,3003387.0,0.0,0
12.79,1087.14,70.11,48.902,7285.03477086567,1127000.0,2979000.0,108.394781021898,2976084.0,0.0,0
12.62,1113.24,71.94,49.991,8228.34259049073,1420000.0,3716000.0,107.566204379562,2951689.0,0.0,0
12.7,1523.05,72.72,51.076,8812.72866164449,1856000.0,3404000.0,106.843759124088,2930541.0,0.0,0
12.61,1920.28,73.67,52.163,9627.11353019879,2417000.0,3443000.0,106.314635036496,2913400.0,0.0,0
12.48,864.09,68.66,53.247,10207.725973953,2932000.0,4120000.0,106.02901459854,2900654.0,0.0,0
12.89,1377.37,69.21,54.33,10526.242220905,3514000.0,3959000.0,105.854051094891,2892193.0,0.0,0
13.04,1401.91,71.12,55.387,10570.9886499849,3256000.0,3928000.0,105.660291970803,2887014.0,0.0,0
13.0,1399.04,74.74,56.423,11259.2396578923,3673000.0,4146000.0,105.441751824818,2884102.0,0.0,0
13.1,1163.76,68.59,57.434,11662.0362602873,4131000.0,4504000.0,105.135145985401,2882480.0,0.0,0
13.0,1553.45,71.09,58.421,12078.859007524,4736000.0,4852000.0,104.967189781022,2881063.0,0.0,0
12.97,1169.29,67.21,59.383,12771.0344395233,5118000.0,5186000.0,104.870693430657,2879355.0,0.0,0
13.57,1541.76,71.44,60.319,13696.7885617842,5927000.0,5415000.0,104.612262773723,2877013.0,0.0,0
13.4,1268.55,70.39,61.229,14792.2572244853,6406000.0,5922000.0,104.167554744526,2873884.0,0.0,0
13.21,1154.18,69.43,62.112,14511.9838623115,2658000.0,2907000.0,103.571131386861,2866848.0,0.0,0
12.97,1568.25,68.75,62.969,16127.7532581824,8492220.782080764,10890109.50999668,102.615547445255,2854710.0,0.0,0
13.36,1237.01,67.99,63.799,19446.2366628501,8492220.782080764,10890109.50999668,101.375510948905,2842321.0,0.0,0
26.27,43.85,45.43,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,74592.0,0.0,0
27.2,72.12,45.8,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,79762.0,0.0,0
27.06,56.51,45.71,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,85092.0,0.0,0
27.63,88.61,45.5,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,90559.0,0.0,0
27.54,28.51,43.24,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,96136.0,0.0,0
26.77,88.75,46.15,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,101804.0,0.0,0
26.72,9.89,44.73,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,107562.0,0.0,0
26.46,132.8,47.72,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,113430.0,0.0,0
27.02,35.61,44.91,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,119606.0,0.0,0
26.26,70.82,50.41,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,126278.0,0.0,0
26.91,39.95,47.22,73.5,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,133426.0,0.0,0
26.77,32.79,47.13,74.383,16149.92825119405,8492220.782080764,10890109.50999668,1.94295972965362,140984.0,0.0,0
27.23,11.91,44.09,75.248,16149.92825119405,8492220.782080764,10890109.50999668,2.04091805125317,148878.0,0.0,0
26.94,60.35,48.88,76.093,16149.92825119405,8492220.782080764,10890109.50999668,2.14321317938609,157006.0,0.0,0
26.28,97.92,47.94,76.919,16149.92825119405,8492220.782080764,10890109.50999668,2.24854970430865,165305.0,0.0,0
26.58,103.39,45.95,77.723,16149.92825119405,8492220.782080764,10890109.50999668,2.35290059138271,173797.0,0.0,0
26.87,24.96,45.18,78.508,16149.92825119405,8492220.782080764,10890109.50999668,2.44967614756407,182509.0,0.0,0
26.52,31.85,47.47,79.272,16149.92825119405,8492220.782080764,10890109.50999668,2.53027316248944,191404.0,0.0,0
26.21,66.59,47.87,79.8,16149.92825119405,8492220.782080764,10890109.50999668,2.80788510278795,213582.0,0.0,0
26.93,78.8,48.39,79.8,16149.92825119405,8492220.782080764,10890109.50999668,3.37454238242749,253261.0,0.0,0
26.73,25.07,49.51,79.8,16149.92825119405,8492220.782080764,10890109.50999668,4.03458180794143,298084.0,0.0,0
26.37,18.39,46.77,79.8,16149.92825119405,8492220.782080764,10890109.50999668,4.71736130667418,344513.0,0.0,0
26.21,134.48,51.13,79.8,16149.92825119405,8492220.782080764,10890109.50999668,5.4212052942833,392368.0,0.0,0
26.83,21.8,46.6,79.8,16149.92825119405,8492220.782080764,10890109.50999668,6.14473387778091,441546.0,0.0,0
