adm_0_iso3,year,region_un,TPopulation1July_per_1000,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_pop,gdp_ppp,tourism_arrivals,tourism_departures,kmeans_cluster
SYR,2020.0,Asia-Pacific States,20772.595,0.0,20772595.0,0.0,0.0,0.0,114.629575777378,48.94,250.89,20.13,-5.6,55.475,3737.65751831376,,,1.0
SYR,2021.0,Asia-Pacific States,21324.367,0.0,21324367.0,0.0,0.0,0.0,117.784888090181,43.1,122.57,20.43,-1.6,56.124,4592.83860100874,,,1.0
SYR,2022.0,Asia-Pacific States,22125.249,0.0,22125249.0,0.0,0.0,0.0,121.299321190747,47.82,198.11,19.87,-3.42,56.769,4772.46167667162,,,1.0
TCA,1950.0,Other,5.036,0.0,5036.0,0.0,0.0,0.0,,78.02,684.17,25.22,20.47,,,,,1.0
TCA,1951.0,Other,5.046,0.0,5046.0,0.0,0.0,0.0,,79.42,815.76,25.53,20.57,,,,,1.0
TCA,1952.0,Other,5.014,0.0,5014.0,0.0,0.0,0.0,,78.09,587.2,25.71,21.13,,,,,1.0
TCA,1953.0,Other,4.989,0.0,4989.0,0.0,0.0,0.0,,79.11,670.19,25.78,21.6,,,,,1.0
TCA,1954.0,Other,5.029,0.0,5029.0,0.0,0.0,0.0,,79.96,1049.32,25.55,21.21,,,,,1.0
TCA,1955.0,Other,5.127,0.0,5127.0,0.0,0.0,0.0,,78.43,909.05,25.29,20.72,,,,,1.0
TCA,1956.0,Other,5.244,0.0,5244.0,0.0,0.0,0.0,,78.48,764.5,25.37,20.67,,,,,1.0
TCA,1957.0,Other,5.348,0.0,5348.0,0.0,0.0,0.0,,79.56,654.91,25.86,21.31,,,,,1.0
TCA,1958.0,Other,5.437,0.0,5437.0,0.0,0.0,0.0,,79.1,603.08,25.94,19.81,,,,,1.0
TCA,1959.0,Other,5.535,0.0,5535.0,0.0,0.0,0.0,,78.06,592.69,26.08,22.06,,,,,1.0
TCA,1960.0,Other,5.604,0.0,5604.0,0.0,0.0,0.0,,78.74,1330.04,25.97,21.49,47.679,,,,1.0
TCA,1961.0,Other,5.625,0.0,5625.0,0.0,0.0,0.0,5.91789473684211,78.69,901.41,25.83,22.23,48.021,,,,1.0
TCA,1962.0,Other,5.633,0.0,5633.0,0.0,0.0,0.0,5.93263157894737,78.08,655.85,25.65,21.17,48.364,,,,1.0
TCA,1963.0,Other,5.634,0.0,5634.0,0.0,0.0,0.0,5.94421052631579,78.77,1165.12,25.78,20.27,48.706,,,,1.0
TCA,1964.0,Other,5.642,0.0,5642.0,0.0,0.0,0.0,5.95473684210526,78.41,681.84,25.9,21.86,49.049,,,,1.0
TCA,1965.0,Other,5.65,0.0,5650.0,0.0,0.0,0.0,5.95578947368421,78.06,826.83,25.39,20.85,49.392,,,,1.0
TCA,1966.0,Other,5.652,0.0,5652.0,0.0,0.0,0.0,5.95157894736842,78.97,791.76,25.66,20.28,49.734,,,,1.0
TCA,1967.0,Other,5.662,0.0,5662.0,0.0,0.0,0.0,5.95473684210526,77.44,521.6,25.48,19.88,50.077,,,,1.0
TCA,1968.0,Other,5.668,0.0,5668.0,0.0,0.0,0.0,5.95368421052632,76.94,543.14,25.47,19.55,50.42,,,,1.0
TCA,1969.0,Other,5.663,0.0,5663.0,0.0,0.0,0.0,5.94947368421053,78.34,929.5,25.81,20.67,50.763,,,,1.0
TCA,1970.0,Other,5.665,0.0,5665.0,0.0,0.0,0.0,5.96526315789474,77.61,569.51,25.56,20.15,51.106,,,,1.0
TCA,1971.0,Other,5.742,0.0,5742.0,0.0,0.0,0.0,6.05684210526316,78.07,789.81,25.47,19.94,51.487,,,,1.0
TCA,1972.0,Other,5.896,0.0,5896.0,0.0,0.0,0.0,6.22631578947368,79.64,848.09,25.68,20.55,51.882,,,,1.0
TCA,1973.0,Other,6.068,0.0,6068.0,0.0,0.0,0.0,6.41052631578947,78.4,969.76,25.66,21.27,52.275,,,,1.0
TCA,1974.0,Other,6.249,30.0,6249.0,0.0048007681228996,480.0768122899664,6.176026950266738,6.60315789473684,78.71,836.69,25.34,20.71,52.669,,,,1.0
TCA,1975.0,Other,6.451,0.0,6451.0,0.0,0.0,0.0,6.80315789473684,78.01,712.6,25.59,21.33,53.063,,,,1.0
TCA,1976.0,Other,6.668,0.0,6668.0,0.0,0.0,0.0,7.01052631578947,79.05,635.83,25.53,20.78,53.456,,,,1.0
TCA,1977.0,Other,6.884,0.0,6884.0,0.0,0.0,0.0,7.22526315789474,80.11,1140.75,25.8,19.27,53.848,,,,1.0
TCA,1978.0,Other,7.11,0.0,7110.0,0.0,0.0,0.0,7.45578947368421,79.35,909.32,25.89,19.53,54.24,,,,1.0
TCA,1979.0,Other,7.332,0.0,7332.0,0.0,0.0,0.0,7.69052631578947,78.32,829.07,25.66,20.83,54.632,,,,1.0
TCA,1980.0,Other,7.598,0.0,7598.0,0.0,0.0,0.0,7.96210526315789,79.35,828.18,25.9,19.78,55.259,,,,1.0
TCA,1981.0,Other,7.956,0.0,7956.0,0.0,0.0,0.0,8.32421052631579,78.05,928.02,25.55,20.09,57.358,,,,1.0
TCA,1982.0,Other,8.355,0.0,8355.0,0.0,0.0,0.0,8.73368421052632,78.91,913.78,25.73,21.46,59.435,,,,1.0
TCA,1983.0,Other,8.758,0.0,8758.0,0.0,0.0,0.0,9.15473684210526,79.97,847.83,25.98,21.19,61.478,,,,1.0
TCA,1984.0,Other,9.166,0.0,9166.0,0.0,0.0,0.0,9.58631578947368,78.72,827.42,25.53,21.48,63.484,,,,1.0
TCA,1985.0,Other,9.577,0.0,9577.0,0.0,0.0,0.0,10.0221052631579,79.58,827.0,25.59,20.77,65.439,,,,1.0
TCA,1986.0,Other,9.986,0.0,9986.0,0.0,0.0,0.0,10.4642105263158,79.5,753.9,25.63,20.95,67.345,,,,1.0
TCA,1987.0,Other,10.4,0.0,10400.0,0.0,0.0,0.0,10.9063157894737,79.57,1176.47,25.88,20.45,69.197,,,,1.0
TCA,1988.0,Other,10.816,0.0,10816.0,0.0,0.0,0.0,11.3421052631579,79.42,764.83,25.89,20.76,70.99,,,,1.0
TCA,1989.0,Other,11.227,0.0,11227.0,0.0,0.0,0.0,11.7821052631579,79.97,740.73,25.67,19.9,72.716,,,,1.0
TCA,1990.0,Other,11.709,0.0,11709.0,0.0,0.0,0.0,12.3031578947368,78.91,706.19,25.98,21.73,74.343,,,,1.0
TCA,1991.0,Other,12.328,0.0,12328.0,0.0,0.0,0.0,12.9526315789474,79.12,549.35,25.9,20.7,75.537,,,,1.0
TCA,1992.0,Other,13.014,0.0,13014.0,0.0,0.0,0.0,13.6526315789474,78.64,653.95,25.71,20.69,76.694,,,,1.0
TCA,1993.0,Other,13.704,0.0,13704.0,0.0,0.0,0.0,14.3663157894737,79.22,818.19,25.93,20.34,77.81,,,,1.0
TCA,1994.0,Other,14.402,0.0,14402.0,0.0,0.0,0.0,15.0989473684211,79.71,798.76,26.05,21.54,78.888,,,,1.0
TCA,1995.0,Other,15.101,0.0,15101.0,0.0,0.0,0.0,15.8442105263158,79.28,572.0,25.94,21.23,79.928,,,,1.0
TCA,1996.0,Other,15.806,0.0,15806.0,0.0,0.0,0.0,16.5947368421053,78.36,652.75,25.56,20.51,80.93,,,,1.0
TCA,1997.0,Other,16.516,0.0,16516.0,0.0,0.0,0.0,17.3494736842105,79.8,564.55,26.18,20.99,81.89,,,,1.0
TCA,1998.0,Other,17.24,0.0,17240.0,0.0,0.0,0.0,18.1178947368421,79.56,801.55,26.23,21.93,82.814,,,,1.0
TCA,1999.0,Other,17.984,0.0,17984.0,0.0,0.0,0.0,18.9042105263158,78.06,894.75,25.74,20.96,83.7,,,,1.0
TCA,2000.0,Other,18.744,0.0,18744.0,0.0,0.0,0.0,19.7157894736842,77.94,529.03,25.69,20.27,84.55,,,,1.0
TCA,2001.0,Other,19.578,0.0,19578.0,0.0,0.0,0.0,20.6063157894737,78.6,755.27,25.98,20.94,85.362,,,,1.0
TCA,2002.0,Other,20.598,0.0,20598.0,0.0,0.0,0.0,21.6810526315789,78.77,583.27,26.21,21.27,86.007,,,,1.0
TCA,2003.0,Other,21.74,2.0,21740.0,9.19963201471941e-05,9.19963201471941,2.3223516426511424,22.8705263157895,79.21,663.06,26.25,21.34,86.608,,,,1.0
TCA,2004.0,Other,22.869,1.0,22869.0,4.372731645458918e-05,4.372731645458918,1.681336465488953,24.0589473684211,77.74,812.99,25.67,21.43,87.188,,,,1.0
TCA,2005.0,Other,23.995,1.0,23995.0,4.167534903104813e-05,4.167534903104813,1.6423957669012057,25.2505263157895,78.26,933.15,25.91,20.21,87.745,,,,1.0
TCA,2006.0,Other,25.128,0.0,25128.0,0.0,0.0,0.0,26.4452631578947,78.54,845.74,26.02,20.72,88.281,,,,1.0
TCA,2007.0,Other,26.268,0.0,26268.0,0.0,0.0,0.0,27.6526315789474,78.99,992.42,26.19,21.87,88.797,,,,1.0
TCA,2008.0,Other,27.422,0.0,27422.0,0.0,0.0,0.0,28.8705263157895,78.37,1181.31,25.84,21.17,89.294,,757000.0,,1.0
TCA,2009.0,Other,28.581,0.0,28581.0,0.0,0.0,0.0,30.0926315789474,79.12,841.22,25.82,20.57,89.77,,865000.0,,1.0
TCA,2010.0,Other,29.726,0.0,29726.0,0.0,0.0,0.0,31.3042105263158,77.66,960.44,25.87,20.1,90.228,,899000.0,,1.0
TCA,2011.0,Other,30.816,24.0,30816.0,0.0007788161993769,77.88161993769471,4.367948246818985,32.4694736842105,78.72,1100.69,25.87,21.15,90.668,22974.0649519922,1010000.0,,1.0
TCA,2012.0,Other,32.08,14.0,32080.0,0.0004364089775561,43.64089775561097,3.7986504288836223,33.8178947368421,78.16,677.65,26.01,21.32,91.09,20614.3450494152,968000.0,,1.0
TCA,2013.0,Other,33.594,5.0,33594.0,0.0001488361016848,14.883610168482466,2.765287770565573,35.4242105263158,79.18,614.57,26.01,20.97,91.483,20907.6845334632,1069000.0,,1.0
TCA,2014.0,Other,34.985,0.0,34985.0,0.0,0.0,0.0,36.8947368421053,79.47,807.14,26.28,22.87,91.851,22460.9116910079,1330000.0,,1.0
TCA,2015.0,Other,36.538,0.0,36538.0,0.0,0.0,0.0,38.5315789473684,79.45,689.93,26.45,22.09,92.195,24012.8725763974,1316000.0,,1.0
TCA,2016.0,Other,38.246,0.0,38246.0,0.0,0.0,0.0,40.3315789473684,79.29,780.93,26.35,22.09,92.517,25578.2219734804,1296000.0,,1.0
TCA,2017.0,Other,39.844,0.0,39844.0,0.0,0.0,0.0,42.0136842105263,80.07,1169.45,26.09,21.75,92.817,25851.0086074329,1243000.0,,1.0
TCA,2018.0,Other,41.487,0.0,41487.0,0.0,0.0,0.0,43.7463157894737,79.62,685.9,26.11,21.39,93.098,26752.9638583615,1463000.0,,1.0
TCA,2019.0,Other,43.08,6.0,43080.0,0.0001392757660167,13.92757660167131,2.7032102810065712,45.4378947368421,79.31,647.18,26.53,22.49,93.36,26752.4000762992,1599000.0,,1.0
TCA,2020.0,Other,44.276,0.0,44276.0,0.0,0.0,0.0,46.7221052631579,79.17,765.29,26.54,21.68,93.605,16473.4538313219,370399.993896484,,1.0
TCA,2021.0,Other,45.114,0.0,45114.0,0.0,0.0,0.0,47.6242105263158,78.75,609.35,26.26,21.43,93.834,21192.4823649974,,,1.0
TCA,2022.0,Other,45.702,0.0,45702.0,0.0,0.0,0.0,48.26,78.82,686.21,26.35,21.72,94.047,23793.3622783465,,,1.0
TCD,1950.0,African States,2512.688,0.0,2512688.0,0.0,0.0,0.0,,36.7,501.63,25.14,8.58,,,,,1.0
TCD,1951.0,African States,2560.171,0.0,2560171.0,0.0,0.0,0.0,,31.48,296.39,25.95,7.79,,,,,1.0
TCD,1952.0,African States,2607.678,0.0,2607678.0,0.0,0.0,0.0,,33.15,389.57,25.79,8.37,,,,,1.0
TCD,1953.0,African States,2656.088,0.0,2656088.0,0.0,0.0,0.0,,33.53,417.93,25.51,8.47,,,,,1.0
TCD,1954.0,African States,2705.622,0.0,2705622.0,0.0,0.0,0.0,,32.6,380.84,25.75,7.96,,,,,1.0
TCD,1955.0,African States,2756.169,0.0,2756169.0,0.0,0.0,0.0,,31.49,320.47,25.82,8.25,,,,,1.0
TCD,1956.0,African States,2807.901,0.0,2807901.0,0.0,0.0,0.0,,32.46,411.34,25.73,8.16,,,,,1.0
TCD,1957.0,African States,2860.901,0.0,2860901.0,0.0,0.0,0.0,,33.6,356.86,26.01,6.92,,,,,1.0
TCD,1958.0,African States,2915.287,0.0,2915287.0,0.0,0.0,0.0,,31.24,367.85,26.26,9.57,,,,,1.0
TCD,1959.0,African States,2971.246,0.0,2971246.0,0.0,0.0,0.0,,28.37,229.86,26.0,7.59,,,,,1.0
TCD,1960.0,African States,3028.688,0.0,3028688.0,0.0,0.0,0.0,,29.44,238.39,26.53,8.65,6.695,,,,1.0
TCD,1961.0,African States,3087.657,0.0,3087657.0,0.0,0.0,0.0,2.46979920634921,30.9,300.86,25.19,7.9,6.962,,,,1.0
TCD,1962.0,African States,3148.242,0.0,3148242.0,0.0,0.0,0.0,2.52031587301587,32.53,308.2,25.98,7.59,7.239,,,,1.0
TCD,1963.0,African States,3210.296,0.0,3210296.0,0.0,0.0,0.0,2.57214682539683,32.82,252.4,26.37,9.51,7.527,,,,1.0
TCD,1964.0,African States,3273.419,0.0,3273419.0,0.0,0.0,0.0,2.62498333333333,28.36,211.41,25.94,8.44,7.877,,,,1.0
TCD,1965.0,African States,3336.338,0.0,3336338.0,0.0,0.0,0.0,2.67795238095238,25.34,121.46,26.4,7.98,8.406,,,,1.0
TCD,1966.0,African States,3398.664,0.0,3398664.0,0.0,0.0,0.0,2.7308753968254,27.78,139.2,26.58,8.32,8.968,,,,1.0
TCD,1967.0,African States,3461.664,0.0,3461664.0,0.0,0.0,0.0,2.78453333333333,33.55,301.96,25.54,6.92,9.564,,,,1.0
TCD,1968.0,African States,3526.77,0.0,3526770.0,0.0,0.0,0.0,2.83986587301587,30.94,271.39,26.15,6.11,10.196,,,,1.0
TCD,1969.0,African States,3595.152,0.0,3595152.0,0.0,0.0,0.0,2.89770873015873,33.44,376.75,26.94,8.0,10.862,,,,1.0
TCD,1970.0,African States,3667.394,0.0,3667394.0,0.0,0.0,0.0,2.95859365079365,31.81,348.94,26.17,8.81,11.568,,,,1.0
TCD,1971.0,African States,3742.534,0.0,3742534.0,0.0,0.0,0.0,3.02167936507937,31.65,292.04,26.26,7.7,12.313,,,,1.0
TCD,1972.0,African States,3824.4,0.0,3824400.0,0.0,0.0,0.0,3.08988253968254,31.59,289.38,26.83,9.28,13.1,,,,1.0
TCD,1973.0,African States,3912.904,0.0,3912904.0,0.0,0.0,0.0,3.16341984126984,30.02,312.22,26.8,9.53,13.882,,,,1.0
TCD,1974.0,African States,4000.559,0.0,4000559.0,0.0,0.0,0.0,3.23781835503334,33.56,398.29,25.87,8.89,14.704,,,,1.0
TCD,1975.0,African States,4084.11,0.0,4084110.0,0.0,0.0,0.0,3.30942979669632,33.18,399.81,26.02,7.64,15.566,,,,1.0
TCD,1976.0,African States,4163.051,0.0,4163051.000000001,0.0,0.0,0.0,3.37618885006353,32.23,299.44,26.83,8.62,16.47,,,,1.0
TCD,1977.0,African States,4238.551,0.0,4238551.0,0.0,0.0,0.0,3.44001508894536,32.83,362.65,25.87,7.42,17.413,,,,1.0
TCD,1978.0,African States,4313.478,0.0,4313478.0,0.0,0.0,0.0,3.5033084498094,33.21,369.94,26.37,7.32,18.4,,,,1.0
TCD,1979.0,African States,4402.942,0.0,4402942.0,0.0,0.0,0.0,3.57797331639136,33.94,378.47,26.61,10.02,18.592,,,,1.0
TCD,1980.0,African States,4408.23,0.0,4408230.0,0.0,0.0,0.0,3.58596966327827,34.19,427.36,26.5,7.9,18.787,,,,1.0
TCD,1981.0,African States,4409.224,0.0,4409224.0,0.0,0.0,0.0,3.59034228081321,31.94,354.38,26.0,8.0,18.982,,,,1.0
TCD,1982.0,African States,4622.828,0.0,4622828.0,0.0,0.0,0.0,3.76309005717916,32.16,295.9,26.0,6.86,19.179,,,,1.0
TCD,1983.0,African States,4859.174,0.0,4859174.0,0.0,0.0,0.0,3.95420108005083,30.02,234.48,25.96,6.54,19.377,,,,1.0
TCD,1984.0,African States,4920.556,0.0,4920556.0,0.0,0.0,0.0,4.00662722363405,29.72,243.59,26.44,7.98,19.578,,,,1.0
TCD,1985.0,African States,4967.59,0.0,4967590.0,0.0,0.0,0.0,4.04722760482846,33.72,388.65,26.07,9.54,19.779,,,,1.0
TCD,1986.0,African States,5118.16,0.0,5118160.0,0.0,0.0,0.0,4.17016280177891,31.0,276.58,26.51,7.73,19.983,,,,1.0
TCD,1987.0,African States,5300.852,0.0,5300852.0,0.0,0.0,0.0,4.31886038754765,30.34,310.4,26.58,8.25,20.187,,,,1.0
TCD,1988.0,African States,5483.038,0.0,5483038.0,0.0,0.0,0.0,4.4676000635324,33.44,437.14,26.42,9.3,20.394,,,,1.0
TCD,1989.0,African States,5670.619,0.0,5670619.0,0.0,0.0,0.0,4.62165343074968,32.13,314.21,25.63,7.0,20.602,,,,1.0
TCD,1990.0,African States,5827.069,0.0,5827069.0,0.0,0.0,0.0,4.75129685514612,29.7,260.31,27.12,10.37,20.811,695.391286640751,,,1.0
TCD,1991.0,African States,6042.428,0.0,6042428.0,0.0,0.0,0.0,4.92826874205845,32.8,331.46,26.68,8.09,21.023,752.248836012559,,,1.0
TCD,1992.0,African States,6302.926,0.0,6302926.0,0.0,0.0,0.0,5.14188055908513,33.08,323.28,25.96,6.86,21.235,796.433165112875,,,1.0
TCD,1993.0,African States,6448.28,0.0,6448280.0,0.0,0.0,0.0,5.26456956797967,31.98,264.39,26.67,6.94,21.408,671.211558597245,,,1.0
TCD,1994.0,African States,6592.998,0.0,6592998.0,0.0,0.0,0.0,5.38711086404066,34.65,428.87,26.14,9.24,21.44,737.861106750432,,,1.0
TCD,1995.0,African States,6888.856,0.0,6888856.0,0.0,0.0,0.0,5.62981575603558,32.51,359.24,26.59,9.17,21.473,729.7688800896,19000.0,,1.0
TCD,1996.0,African States,7200.29,0.0,7200290.0,0.0,0.0,0.0,5.88477445997459,31.63,344.53,26.7,9.73,21.506,726.676469481331,20000.0,,1.0
TCD,1997.0,African States,7450.874,0.0,7450874.0,0.0,0.0,0.0,6.09145965692503,32.81,316.11,26.56,9.1,21.538,754.498421671216,27000.0,,1.0
TCD,1998.0,African States,7709.115,0.0,7709115.0,0.0,0.0,0.0,6.30466963151207,32.82,384.22,26.96,8.27,21.571,788.421104529973,41000.0,,1.0
TCD,1999.0,African States,7981.889,0.0,7981889.0,0.0,0.0,0.0,6.53010244599746,34.27,421.1,26.73,9.17,21.604,766.703495624835,46000.0,,1.0
TCD,2000.0,African States,8259.137,0.0,8259137.000000001,0.0,0.0,0.0,6.75992137865311,30.9,277.41,26.29,9.38,21.637,750.751719552302,43000.0,,1.0
TCD,2001.0,African States,8538.804,0.0,8538804.0,0.0,0.0,0.0,6.99183926302414,31.06,308.13,26.75,9.58,21.67,828.719212748688,57000.0,,1.0
TCD,2002.0,African States,8838.368,0.0,8838368.0,0.0,0.0,0.0,7.23966963151207,31.31,267.19,26.92,7.1,21.702,881.803174717299,32000.0,,1.0
TCD,2003.0,African States,9196.366,0.0,9196366.0,0.0,0.0,0.0,7.53481019695044,32.04,341.55,27.09,9.3,21.735,991.184116982504,21000.0,,1.0
TCD,2004.0,African States,9613.503,0.0,9613503.0,0.0,0.0,0.0,7.87804637865311,30.41,262.02,27.1,10.11,21.768,1300.87132264457,26000.0,,1.0
TCD,2005.0,African States,10005.012,0.0,10005012.0,0.0,0.0,0.0,8.20210609911055,32.28,344.16,27.45,8.26,21.801,1512.00743389617,29000.0,,1.0
TCD,2006.0,African States,10365.614,0.0,10365614.0,0.0,0.0,0.0,8.50256035578145,31.0,267.68,27.36,8.51,21.834,1513.3049063932,46000.0,,1.0
TCD,2007.0,African States,10722.731,0.0,10722731.0,0.0,0.0,0.0,8.80055590851334,30.73,273.45,27.24,8.9,21.868,1550.80122179648,77000.0,,1.0
TCD,2008.0,African States,11098.664,0.0,11098664.0,0.0,0.0,0.0,9.11395806861499,30.91,285.57,26.8,7.96,21.901,1572.91972526041,61000.0,58000.0,1.0
TCD,2009.0,African States,11496.128,0.0,11496128.0,0.0,0.0,0.0,9.44548443456163,29.58,243.31,27.81,10.77,21.934,1591.48017076881,70000.0,66000.0,1.0
TCD,2010.0,African States,11894.727,0.0,11894727.0,0.0,0.0,0.0,9.77809323379924,31.62,338.66,28.12,9.8,21.985,1766.8713490888,71000.0,39000.0,1.0
TCD,2011.0,African States,12317.73,0.0,12317730.0,0.0,0.0,0.0,10.1294448856417,30.78,256.95,27.21,8.37,22.054,1742.21601669011,77000.0,76000.0,1.0
TCD,2012.0,African States,12754.906,0.0,12754906.0,0.0,0.0,0.0,10.4915803684879,32.39,320.25,27.31,8.38,22.142,1683.19238501154,86000.0,79000.0,1.0
TCD,2013.0,African States,13216.766,0.0,13216766.0,0.0,0.0,0.0,10.8728391041931,30.82,262.1,27.85,9.25,22.248,1530.06850819487,97000.0,,1.0
TCD,2014.0,African States,13697.126,0.0,13697126.0,0.0,0.0,0.0,11.2680098475222,31.34,269.97,27.61,10.36,22.372,1638.98121378819,119000.0,,1.0
TCD,2015.0,African States,14140.274,0.0,14140274.0,0.0,0.0,0.0,11.6324817344346,30.44,223.51,27.42,6.93,22.515,1788.14548560222,120000.0,,1.0
TCD,2016.0,African States,14592.585,0.0,14592585.0,0.0,0.0,0.0,12.0033791296061,31.72,292.34,27.75,8.95,22.677,1643.45900102802,98000.0,56000.0,1.0
TCD,2017.0,African States,15085.884,0.0,15085884.0,0.0,0.0,0.0,12.4068924714104,30.79,265.05,27.57,10.39,22.858,1571.06933600144,87000.0,52000.0,1.0
TCD,2018.0,African States,15604.21,0.0,15604210.0,0.0,0.0,0.0,12.830790184244,32.58,311.03,27.84,9.61,23.059,1633.63788883194,63000.0,,1.0
TCD,2019.0,African States,16126.866,0.0,16126866.0,0.0,0.0,0.0,13.2506535895807,33.47,346.26,27.63,10.84,23.279,1785.16732115453,81000.0,,1.0
TCD,2020.0,African States,16644.701,0.0,16644701.0,0.0,0.0,0.0,13.6790652795426,31.93,262.72,27.53,9.06,23.52,1568.60058488427,10399.9996185303,5500.0,1.0
TCD,2021.0,African States,17179.74,0.0,17179740.0,0.0,0.0,0.0,14.1584124841169,28.85,203.26,27.79,10.5,23.781,1700.16698806139,,,1.0
TCD,2022.0,African States,17723.315,0.0,17723315.0,0.0,0.0,0.0,14.6563818297332,31.39,264.95,27.17,9.72,24.063,1808.83862023181,,,1.0
TGO,1950.0,African States,1398.525,0.0,1398525.0,0.0,0.0,0.0,,70.02,1236.44,25.54,17.02,,,,,1.0
TGO,1951.0,African States,1421.232,0.0,1421232.0,0.0,0.0,0.0,,72.64,1531.44,25.71,16.93,,,,,1.0
TGO,1952.0,African States,1444.757,0.0,1444757.0,0.0,0.0,0.0,,69.14,1158.74,25.85,16.76,,,,,1.0
TGO,1953.0,African States,1468.982,0.0,1468982.0,0.0,0.0,0.0,,68.75,1062.17,26.04,16.76,,,,,1.0
TGO,1954.0,African States,1493.731,0.0,1493731.0,0.0,0.0,0.0,,70.34,1148.82,25.7,17.57,,,,,1.0
TGO,1955.0,African States,1518.825,0.0,1518825.0,0.0,0.0,0.0,,69.71,1360.93,25.53,15.56,,,,,1.0
TGO,1956.0,African States,1544.388,0.0,1544388.0,0.0,0.0,0.0,,70.57,1128.24,25.52,16.75,,,,,1.0
TGO,1957.0,African States,1570.541,0.0,1570541.0,0.0,0.0,0.0,,74.64,1632.5,25.18,14.23,,,,,0.0
TGO,1958.0,African States,1597.137,0.0,1597137.0,0.0,0.0,0.0,,70.32,1074.78,26.06,17.32,,,,,1.0
TGO,1959.0,African States,1624.127,0.0,1624127.0,0.0,0.0,0.0,,69.94,1293.56,26.01,16.49,,,,,1.0
TGO,1960.0,African States,1651.367,0.0,1651367.0,0.0,0.0,0.0,,70.04,1365.97,25.96,16.8,10.098,,,,1.0
TGO,1961.0,African States,1678.788,0.0,1678788.0,0.0,0.0,0.0,31.3056995771281,65.12,960.87,26.09,15.93,10.94,,,,1.0
TGO,1962.0,African States,1706.841,0.0,1706841.0,0.0,0.0,0.0,31.861720904578,69.9,1389.65,25.76,16.27,11.844,,,,1.0
TGO,1963.0,African States,1736.697,0.0,1736697.0,0.0,0.0,0.0,32.4521419378562,70.67,1407.09,26.03,16.64,12.811,,,,1.0
TGO,1964.0,African States,1772.652,0.0,1772652.0,0.0,0.0,0.0,33.1575657289943,67.39,1037.64,26.23,16.43,13.847,,,,1.0
TGO,1965.0,African States,1820.396,0.0,1820396.0,0.0,0.0,0.0,34.0829380400809,69.04,1301.8,25.95,16.78,14.95,,,,1.0
TGO,1966.0,African States,1882.458,0.0,1882458.0,0.0,0.0,0.0,35.2732671446957,66.27,1244.17,26.27,15.91,16.125,,,,1.0
TGO,1967.0,African States,1957.164,0.0,1957164.0,0.0,0.0,0.0,36.6958999816143,71.74,1508.88,25.61,16.21,17.374,,,,1.0
TGO,1968.0,African States,2038.765,0.0,2038765.0,0.0,0.0,0.0,38.2464791321934,74.41,1737.46,25.8,15.52,18.7,,,,0.0
TGO,1969.0,African States,2120.486,0.0,2120486.0,0.0,0.0,0.0,39.8016914874058,73.2,1410.9,26.13,17.71,20.098,,,,1.0
TGO,1970.0,African States,2197.383,0.0,2197383.0,0.0,0.0,0.0,41.271796286082,71.06,1388.21,26.31,16.66,21.28,,,,1.0
TGO,1971.0,African States,2267.211,0.0,2267211.0,0.0,0.0,0.0,42.6176870748299,71.61,1550.89,25.88,16.56,21.602,,,,1.0
TGO,1972.0,African States,2330.704,0.0,2330704.0,0.0,0.0,0.0,43.849862107005,71.2,1431.41,26.24,18.05,21.929,,,,1.0
TGO,1973.0,African States,2390.909,0.0,2390909.0,0.0,0.0,0.0,45.0220444934731,69.19,1329.62,26.65,16.54,22.258,,,,1.0
TGO,1974.0,African States,2450.335,0.0,2450335.0,0.0,0.0,0.0,46.1805478948336,70.07,1284.57,25.86,16.01,22.591,,,,1.0
TGO,1975.0,African States,2509.712,0.0,2509712.0,0.0,0.0,0.0,47.3363118220261,70.94,1300.52,25.7,16.27,22.927,,,,1.0
TGO,1976.0,African States,2569.671,0.0,2569671.0,0.0,0.0,0.0,48.4978120978121,73.08,1454.68,25.59,15.76,23.268,,,,1.0
TGO,1977.0,African States,2630.626,0.0,2630626.0,0.0,0.0,0.0,49.6763007905865,67.62,1101.86,26.37,16.13,23.611,,,,1.0
TGO,1978.0,African States,2693.4,0.0,2693400.0,0.0,0.0,0.0,50.8944291230005,72.53,1424.54,26.06,17.75,23.958,,,,1.0
TGO,1979.0,African States,2761.24,0.0,2761240.0,0.0,0.0,0.0,52.2127964699393,71.54,1429.89,26.28,16.96,24.308,,,,1.0
TGO,1980.0,African States,2838.11,0.0,2838110.0,0.0,0.0,0.0,53.7027762456334,71.19,1566.09,26.61,15.82,24.663,,,,1.0
TGO,1981.0,African States,2925.866,0.0,2925866.0,0.0,0.0,0.0,55.3970031255746,69.34,1356.92,26.65,17.75,25.02,,,,1.0
TGO,1982.0,African States,3023.343,0.0,3023343.0,0.0,0.0,0.0,57.2723294723295,69.85,1448.91,26.35,16.83,25.391,,,,1.0
TGO,1983.0,African States,3126.635,0.0,3126635.0,0.0,0.0,0.0,59.2553594410737,66.01,1113.98,26.89,17.29,25.778,,,,1.0
