adm_0_iso3,year,region_un,TPopulation1July_per_1000,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_growth,gdp_ppp,tourism_arrivals,tourism_departures,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k
BMU,1981.0,Other,53.907,999.944444444444,75.6,1339.71,20.92,10.01,0.601840768965631,..,..,..,0.0,53907.0,0.0,0.0,0.0
BMU,1982.0,Other,54.338,1007.16666666667,76.63,1592.58,21.42,11.7,0.719666525018909,..,..,..,0.0,54338.0,0.0,0.0,0.0
BMU,1983.0,Other,54.765,1014.38888888889,77.05,1661.26,21.46,12.23,0.714524310706463,..,..,..,0.0,54765.0,0.0,0.0,0.0
BMU,1984.0,Other,55.196,1021.64814814815,77.86,1616.52,21.31,12.47,0.713080350435613,..,..,..,0.0,55196.0,0.0,0.0,0.0
BMU,1985.0,Other,55.611,1028.64814814815,76.41,1284.3,21.42,11.55,0.682830789969295,..,..,..,0.0,55611.0,0.0,0.0,0.0
BMU,1986.0,Other,55.995,1034.98148148148,76.67,1631.55,21.63,12.46,0.613807160635931,..,..,..,0.0,55995.0,0.0,0.0,0.0
BMU,1987.0,Other,56.368,1041.94444444444,75.89,1425.97,21.5,12.3,0.670509136884608,..,..,..,0.0,56368.0,0.0,0.0,0.0
BMU,1988.0,Other,56.74,1049.98148148148,76.8,1727.04,21.49,12.02,0.768390169191453,..,..,..,0.0,56740.0,0.0,0.0,0.0
BMU,1989.0,Other,57.111,1057.94444444444,77.06,1337.15,21.93,12.03,0.755529475091452,..,..,..,0.0,57111.0,0.0,0.0,0.0
BMU,1990.0,Other,57.47,1065.90740740741,75.64,1243.95,21.85,11.29,0.749864004764586,35944.5383488148,..,..,0.0,57470.0,0.0,0.0,0.0
BMU,1991.0,Other,57.874,1073.77777777778,76.37,1163.97,21.81,11.48,0.735660172807902,35583.9918598636,..,..,0.0,57874.0,0.0,0.0,0.0
BMU,1992.0,Other,58.322,1081.61111111111,76.22,1493.78,21.47,11.76,0.726863524436884,36109.7328558166,..,..,0.0,58322.0,0.0,0.0,0.0
BMU,1993.0,Other,58.74,1089.18518518519,76.24,1454.16,21.79,10.79,0.69781810683388,37812.9984920674,..,..,0.0,58740.0,0.0,0.0,0.0
BMU,1994.0,Other,59.112,1096.18518518519,75.47,1484.73,21.92,12.74,0.640625866899154,38603.8538828206,..,..,0.0,59112.0,0.0,0.0,0.0
BMU,1995.0,Other,59.465,1102.33333333333,76.31,1401.75,21.32,11.9,0.559300649360705,40917.610412922,557000,..,0.0,59465.0,0.0,0.0,0.0
BMU,1996.0,Other,59.84,1107.64814814815,76.9,1370.29,21.47,12.13,0.480983673904791,42545.1202191876,570000,..,0.0,59840.0,0.0,0.0,0.0
BMU,1997.0,Other,60.227,1114.38888888889,76.17,1549.36,21.34,11.56,0.606719087580199,44995.7854559043,562000,..,0.0,60227.0,0.0,0.0,0.0
BMU,1998.0,Other,60.603,1122.94444444444,75.92,1544.95,21.95,12.73,0.764803092230042,46915.8458373716,558000,..,0.0,60603.0,0.0,0.0,0.0
BMU,1999.0,Other,60.981,1131.92592592593,75.69,1446.61,21.81,11.59,0.796633731004024,48798.9050119141,549000,..,3.0,60981.0,4.919565110444237e-05,4.919565110444236,1.7782629851239087
BMU,2000.0,Other,61.371,1139.81481481481,76.72,1538.6,21.75,10.78,0.694526488745174,54176.3777484401,539000,..,0.0,61371.0,0.0,0.0,0.0
BMU,2001.0,Other,61.763,1145.68518518519,75.95,1510.9,21.52,10.14,0.513706697004768,59092.8759679001,458000,140000,0.0,61763.0,0.0,0.0,0.0
BMU,2002.0,Other,62.139,1150.77777777778,76.98,1454.26,22.08,12.83,0.443516923428655,58862.6907985614,484000,145000,0.0,62139.0,0.0,0.0,0.0
BMU,2003.0,Other,62.468,1155.2962962963,77.0,1464.7,22.26,10.65,0.391880239398635,61829.3240111626,483000,141000,0.0,62468.0,0.0,0.0,0.0
BMU,2004.0,Other,62.74,1158.42592592593,74.61,1236.57,21.58,12.92,0.270527854058021,64790.2739206198,478000,156000,0.0,62740.0,0.0,0.0,0.0
BMU,2005.0,Other,62.958,1161.31481481481,75.25,1252.03,21.57,11.41,0.249070107845201,67771.4683748294,517000,161000,2.0,62958.0,3.176720988595572e-05,3.1767209885955716,1.4295264862037103
BMU,2006.0,Other,63.08,1163.59259259259,75.68,1312.05,21.64,11.49,0.19594573954294,73590.1160685129,635000,170000,2.0,63080.0,3.170577045022194e-05,3.170577045022194,1.4280544063383127
BMU,2007.0,Other,63.156,1166.85185185185,75.1,1402.9,21.28,11.85,0.279711571071929,77894.064620207,660000,181000,0.0,63156.0,0.0,0.0,0.0
BMU,2008.0,Other,63.258,1172.22222222222,75.29,1149.83,21.69,12.23,0.459188519616631,77556.4350026444,550000,192000,0.0,63258.0,0.0,0.0,0.0
BMU,2009.0,Other,63.353,1177.12962962963,75.45,1351.82,21.89,11.55,0.417767525195533,73336.9875154951,554000,..,0.0,63353.0,0.0,0.0,0.0
BMU,2010.0,Other,63.447,1180.09259259259,74.24,1381.67,21.3,13.24,0.251394586009326,72188.6928297547,580000,..,2.0,63447.0,3.152237300423976e-05,3.152237300423976,1.4236472975117054
BMU,2011.0,Other,63.533,1180.24074074074,75.95,1254.25,21.81,12.03,0.0125531547811924,70911.542318725,652000,..,1.0,63533.0,1.57398517305967e-05,1.57398517305967,0.945455348885266
BMU,2012.0,Other,63.56,1178.62962962963,75.25,1235.42,21.98,13.29,-0.136600245767712,69149.0500342682,610000,..,0.0,63560.0,0.0,0.0,0.0
BMU,2013.0,Other,63.506,1177.2962962963,75.04,1496.68,21.67,12.22,-0.113189762124124,71519.6398526584,576000,..,1.0,63506.0,1.574654363367241e-05,1.574654363367241,0.9457152972877925
BMU,2014.0,Other,63.355,1176.46296296296,76.07,1529.56,22.29,13.6,-0.0708087171509757,71988.5383627822,580000,..,1.0,63355.0,1.578407386946571e-05,1.578407386946571,0.9471719164492762
BMU,2015.0,Other,63.144,1175.25925925926,77.01,1597.03,22.28,12.47,-0.102367855986115,75943.4642970922,597000,..,0.0,63144.0,0.0,0.0,0.0
BMU,2016.0,Other,63.068,1174.98148148148,75.92,1550.99,22.39,13.43,-0.0236382404794606,80412.1834895484,642000,..,0.0,63068.0,0.0,0.0,0.0
BMU,2017.0,Other,63.275,1177.37037037037,75.43,1254.86,22.39,11.0,0.203106496014494,85680.9701917217,688000,..,0.0,63275.0,0.0,0.0,0.0
BMU,2018.0,Other,63.571,1182.05555555556,76.03,1212.98,22.4,12.91,0.397146720463835,85978.2177227009,766000,..,0.0,63571.0,0.0,0.0,0.0
BMU,2019.0,Other,63.812,1187.16666666667,76.14,1363.06,22.45,14.11,0.431459657274573,90984.457670832,805000,..,2.0,63812.0,3.1342067322760606e-05,3.1342067322760605,1.419295467816693
BMU,2020.0,Other,64.03,1192.25925925926,75.4,1216.09,22.23,12.61,0.428052860400863,85143.7179221205,51400.0015258789,..,0.0,64030.0,0.0,0.0,0.0
BMU,2021.0,Other,64.185,1197.18518518519,76.13,1480.45,22.24,11.82,0.412307799470159,92276.2346046359,..,..,0.0,64185.0,0.0,0.0,0.0
BMU,2022.0,Other,64.184,1199.05555555556,76.7,1220.16,22.52,14.49,0.156108751379667,105048.434014574,..,..,0.0,64184.0,0.0,0.0,0.0
BOL,1961.0,Latin American and Caribbean States,3784.744,3.48816671282193,64.3,1157.63,20.48,4.43,2.84743551902186,..,..,..,0.0,3784744.0,0.0,0.0,0.0
BOL,1962.0,Latin American and Caribbean States,3864.14,3.56087233453337,66.18,1358.96,18.97,4.76,2.86385044795684,..,..,..,0.0,3864140.0,0.0,0.0,0.0
BOL,1963.0,Latin American and Caribbean States,3945.729,3.63603157020216,65.81,1266.41,19.99,6.35,2.88590106785069,..,..,..,0.0,3945729.0,0.0,0.0,0.0
BOL,1964.0,Latin American and Caribbean States,4029.472,3.71364903535493,68.19,1386.31,19.01,6.02,2.90840585478798,..,..,..,0.0,4029472.0,0.0,0.0,0.0
BOL,1965.0,Latin American and Caribbean States,4115.51,3.79377457767931,68.53,1499.95,19.21,3.87,2.92190551557417,..,..,..,0.0,4115510.0,0.0,0.0,0.0
BOL,1966.0,Latin American and Caribbean States,4204.065,3.87662697313763,65.8,1257.68,19.46,4.74,2.94664520129166,..,..,..,0.0,4204065.0,0.0,0.0,0.0
BOL,1967.0,Latin American and Caribbean States,4295.268,3.96249607680236,70.21,1539.36,19.65,5.58,2.97361850300734,..,..,..,0.0,4295268.0,0.0,0.0,0.0
BOL,1968.0,Latin American and Caribbean States,4389.25,4.05145758331026,69.79,1487.17,19.29,5.4,2.99949888861258,..,..,..,0.0,4389250.0,0.0,0.0,0.0
BOL,1969.0,Latin American and Caribbean States,4486.098,4.14311086494969,67.79,1361.29,20.1,3.53,3.0101866572632,..,..,..,0.0,4486098.0,0.0,0.0,0.0
BOL,1970.0,Latin American and Caribbean States,4585.692,4.23706267885166,69.58,1495.07,19.58,5.82,3.01460574510188,..,..,..,0.0,4585692.0,0.0,0.0,0.0
BOL,1971.0,Latin American and Caribbean States,4688.267,4.33337210375704,69.92,1427.61,18.82,4.54,3.01395129810384,..,..,..,0.0,4688267.0,0.0,0.0,0.0
BOL,1972.0,Latin American and Caribbean States,4793.804,4.43180836333426,68.93,1346.55,19.79,6.74,3.00918913390026,..,..,..,0.0,4793804.0,0.0,0.0,0.0
BOL,1973.0,Latin American and Caribbean States,4902.248,4.53263177328533,70.46,1500.42,19.69,5.87,3.00673701529742,..,..,..,0.0,4902248.0,0.0,0.0,0.0
BOL,1974.0,Latin American and Caribbean States,5013.765,4.63627342379766,71.42,1650.59,18.98,6.55,3.01481477532367,..,..,..,0.0,5013765.0,0.0,0.0,0.0
BOL,1975.0,Latin American and Caribbean States,5127.776,4.74248961506508,70.74,1408.37,19.25,1.07,3.0183027959114,..,..,..,0.0,5127776.0,0.0,0.0,0.0
BOL,1976.0,Latin American and Caribbean States,5244.356,4.85229945536786,69.56,1468.2,19.05,4.94,3.03659556196648,..,..,..,0.0,5244356.0,0.0,0.0,0.0
BOL,1977.0,Latin American and Caribbean States,5363.917,4.96553678574725,72.14,1670.21,19.71,5.42,4.26244937898914,..,..,..,0.0,5363917.0,0.0,0.0,0.0
BOL,1978.0,Latin American and Caribbean States,5486.132,5.08088525800794,69.69,1612.29,19.78,3.13,4.61580044917047,..,..,..,0.0,5486132.0,0.0,0.0,0.0
BOL,1979.0,Latin American and Caribbean States,5610.38,5.19786670359088,70.29,1473.17,19.62,4.66,4.55434956646749,..,..,..,0.0,5610380.0,0.0,0.0,0.0
BOL,1980.0,Latin American and Caribbean States,5736.088,5.31607126373119,70.22,1646.0,19.74,6.08,4.49138337720986,..,..,..,0.0,5736088.0,0.0,0.0,0.0
BOL,1981.0,Latin American and Caribbean States,5862.99,5.43534477983938,71.99,1779.4,19.52,2.47,4.4123812685282,..,..,..,0.0,5862990.0,0.0,0.0,0.0
BOL,1982.0,Latin American and Caribbean States,5991.118,5.55532908704883,73.75,1699.32,19.7,6.88,4.3404499645295,..,..,..,0.0,5991118.0,0.0,0.0,0.0
BOL,1983.0,Latin American and Caribbean States,6120.62,5.67623003784732,70.8,1513.12,19.79,5.99,4.2664486327175,..,..,..,0.0,6120620.0,0.0,0.0,0.0
BOL,1984.0,Latin American and Caribbean States,6251.926,5.79882581002492,73.62,1627.6,19.52,5.03,4.21466404552792,..,..,..,0.0,6251926.0,0.0,0.0,0.0
BOL,1985.0,Latin American and Caribbean States,6385.63,5.92281454813994,73.8,1607.81,19.56,3.91,4.14524778051736,..,..,..,0.0,6385630.0,0.0,0.0,0.0
BOL,1986.0,Latin American and Caribbean States,6521.983,6.04862826548509,72.32,1515.6,19.67,5.03,4.09312625568626,..,..,..,0.0,6521983.0,0.0,0.0,0.0
BOL,1987.0,Latin American and Caribbean States,6661.434,6.17757038678113,69.5,1528.19,19.95,5.84,4.05783747241101,..,..,..,1994.0,6661434.0,0.0002993349480006857,29.933494800068573,3.431839570940225
BOL,1988.0,Latin American and Caribbean States,6804.072,6.30989384288747,70.03,1576.61,19.8,4.29,4.03062820255431,..,..,..,4847.0,6804072.0,0.0007123675352053888,71.23675352053888,4.279948967907013
BOL,1989.0,Latin American and Caribbean States,6949.139,6.44490538170405,70.89,1628.44,19.63,2.9,3.98153434832813,..,..,..,0.0,6949139.0,0.0,0.0,0.0
BOL,1990.0,Latin American and Caribbean States,7096.194,6.58187205760177,71.36,1596.39,19.65,4.1,3.92959673463091,2284.01268318334,..,..,0.0,7096194.0,0.0,0.0,0.0
BOL,1991.0,Latin American and Caribbean States,7244.891,6.7204735530324,71.03,1615.61,19.91,5.67,3.87079286471436,2434.34709639234,..,..,0.0,7244891.0,0.0,0.0,0.0
BOL,1992.0,Latin American and Caribbean States,7394.419,6.8589827379304,71.53,1689.51,19.4,4.39,3.7260381241291,2479.71028822324,..,..,0.0,7394419.0,0.0,0.0,0.0
BOL,1993.0,Latin American and Caribbean States,7544.489,6.99639527370073,69.59,1486.64,19.76,3.96,2.91423208518185,2594.87737375554,..,..,0.0,7544489.0,0.0,0.0,0.0
BOL,1994.0,Latin American and Caribbean States,7693.722,7.1331320963722,69.22,1531.79,20.3,3.94,2.85418204205092,2720.80378848539,..,..,0.0,7693722.0,0.0,0.0,0.0
BOL,1995.0,Latin American and Caribbean States,7841.472,7.26915535862642,67.67,1496.3,20.17,6.19,2.79756198135254,2853.39410260132,284000,249000,7.0,7841472.0,8.926895358422501e-07,0.089268953584225,0.0855067864462845
BOL,1996.0,Latin American and Caribbean States,7989.367,7.40490722791471,70.32,1461.67,19.7,3.65,2.74565617682723,2976.76635040042,313000,269000,284.0,7989367.0,3.554724673431575e-05,3.5547246734315747,1.5161650839743135
BOL,1997.0,Latin American and Caribbean States,8137.62,7.53983199483061,70.72,1513.78,20.23,7.42,2.68982919142176,3121.2452985099,355000,285000,539.0,8137620.0,6.623558239386946e-05,6.623558239386947,2.0312432212558744
BOL,1998.0,Latin American and Caribbean States,8286.928,7.67413828117788,69.76,1505.91,20.21,6.68,2.63703528938741,3257.0491316314,387000,299000,534.0,8286928.0,6.443883668350925e-05,6.443883668350925,2.0073927110854752
BOL,1999.0,Latin American and Caribbean States,8439.052,7.80929197821471,69.76,1373.64,19.75,4.27,2.60648545364961,3259.82944814999,342000,253000,332.0,8439052.0,3.934091175169912e-05,3.9340911751699124,1.5961684968926355
BOL,2000.0,Latin American and Caribbean States,8592.656,7.94454537062679,69.99,1411.52,19.74,3.37,2.56718433488277,3359.0951054109,319000,201000,118.0,8592656.0,1.3732657283149703e-05,1.3732657283149703,0.8642669510895158
BOL,2001.0,Latin American and Caribbean States,8746.084,8.07969722145297,71.33,1475.85,20.02,4.14,2.52335557594078,3434.14415635464,316000,222000,340.0,8746084.0,3.8874540880238514e-05,3.8874540880238513,1.5866715315126518
BOL,2002.0,Latin American and Caribbean States,8900.583,8.21596510661866,70.25,1310.43,20.55,5.76,2.4351398313354,3514.9142625897,334000,217000,892.0,8900583.0,0.00010021815424899695,10.021815424899696,2.3998765292583784
BOL,2003.0,Latin American and Caribbean States,9057.378,8.35474937690391,68.81,1361.35,20.22,6.82,2.41301341479296,3620.33772186499,427000,304000,6548.0,9057378.0,0.0007229465304418121,72.29465304418122,4.294487660040651
BOL,2004.0,Latin American and Caribbean States,9216.279,8.49652635465707,70.27,1455.33,20.14,6.23,2.41208808999582,3808.21800383215,480000,346000,12201.0,9216279.0,0.0013238531515810232,132.38531515810232,4.893242046148539
BOL,2005.0,Latin American and Caribbean States,9377.388,8.64096187575002,69.22,1459.73,20.22,5.61,2.40351445402019,4032.72639795408,524000,386000,8064.0,9377388.0,0.0008599409558397286,85.99409558397285,4.465840249500638
BOL,2006.0,Latin American and Caribbean States,9542.662,8.78952183144097,69.85,1538.97,20.42,6.76,2.41582944227561,4282.87164754436,521000,472000,3155.0,9542662.0,0.00033062053334803225,33.062053334803224,3.528183959230791
BOL,2007.0,Latin American and Caribbean States,9711.152,8.94116126650051,69.03,1527.53,20.28,4.8,2.41053749777898,4521.67931995959,573000,526000,10098.0,9711152.0,0.0010398354386791599,103.98354386791598,4.653803612807399
BOL,2008.0,Latin American and Caribbean States,9880.593,9.09337948859965,68.73,1539.37,20.11,6.19,2.38175912431144,4810.27858286787,594000,589000,4054.0,9880593.0,0.00041029926037840036,41.029926037840035,3.7383818892686302
BOL,2009.0,Latin American and Caribbean States,10051.318,9.24607680236315,69.77,1550.6,20.44,4.52,2.34806326378482,4919.81031861385,599000,518000,85668.0,10051318.0,0.008523061353744853,852.3061353744853,6.749118375689531
BOL,2010.0,Latin American and Caribbean States,10223.27,9.39937690390474,65.07,1280.32,20.74,3.36,2.31805577324424,5100.52757233111,679000,604000,5191.0,10223270.0,0.0005077631716662085,50.776317166620856,3.946932847163186
BOL,2011.0,Latin American and Caribbean States,10396.246,9.55315148158405,68.81,1492.23,20.54,5.71,2.28891878822834,5388.5129347759,711000,775000,26681.0,10396246.0,0.002566407143501606,256.64071435016064,5.551566034342757
BOL,2012.0,Latin American and Caribbean States,10569.697,9.7071974522293,70.18,1599.76,20.52,4.02,2.25692602498467,5866.98414168445,798000,788000,42704.0,10569697.0,0.004040229346214939,404.0229346214939,6.003943694198242
BOL,2013.0,Latin American and Caribbean States,10743.349,9.86117234376442,69.36,1508.41,20.26,3.48,2.1425856240932,6589.67145543799,798000,837000,13700.0,10743349.0,0.0012752075726107381,127.52075726107381,4.856090426395517
BOL,2014.0,Latin American and Caribbean States,10916.988,10.0146662974245,70.32,1639.56,20.53,5.92,2.05728176023563,7047.20152925339,871000,932000,41515.0,10916988.0,0.0038027888278341975,380.27888278341976,5.943531083172565
BOL,2015.0,Latin American and Caribbean States,11090.086,10.1677328533186,70.2,1524.27,20.95,7.89,2.02403992475687,7152.04465008671,882000,965000,50979.0,11090086.0,0.004596808356580824,459.6808356580824,6.132705472765551
BOL,2016.0,Latin American and Caribbean States,11263.016,10.3203360103388,66.86,1414.95,20.67,6.9,1.99287601481525,7547.90376778126,961000,940000,67172.0,11263016.0,0.005963944293429043,596.3944293429042,6.392577580902417
BOL,2017.0,Latin American and Caribbean States,11435.534,10.4722486845749,69.17,1552.45,20.71,4.14,1.95755921923706,8510.26685556152,1109000,997000,29300.0,11435534.0,0.002562189050375785,256.2189050375785,5.5499274929187585
BOL,2018.0,Latin American and Caribbean States,11606.905,10.6234357980246,69.98,1628.23,20.27,5.94,1.9315390070026,8952.58785283125,1142000,1060000,23245.0,11606905.0,0.0020026871935283352,200.26871935283353,5.304640927390813
BOL,2019.0,Latin American and Caribbean States,11777.314,10.7739185821102,67.89,1463.43,20.85,4.42,1.90659063320954,9174.44563456336,1239000,1160000,43133.0,11777314.0,0.003662380063909309,366.23800639093093,5.906010156633521
BOL,2020.0,Latin American and Caribbean States,11936.162,10.9076885442629,64.77,1239.3,21.1,5.56,1.73433486670306,8293.99121184441,323299.987792969,432000,144470.0,11936162.0,0.012103555565013276,1210.3555565013276,7.09949530615824
BOL,2021.0,Latin American and Caribbean States,12079.472,11.0194405981723,67.16,1474.04,20.49,3.71,1.52003097648254,9454.19814726348,..,..,17894.0,12079472.0,0.0014813561387451372,148.13561387451372,5.004856052232423
BOL,2022.0,Latin American and Caribbean States,12224.11,11.1484851841595,63.81,1184.58,20.43,4.86,1.6667227345521,10371.9629040947,..,..,25433.0,12224110.0,0.0020805604661607267,208.05604661607268,5.342602381641978
BRA,1961.0,Latin American and Caribbean States,75330.008,8.92608247768044,70.05,1451.9,24.97,15.76,5.1252665291253,..,..,..,0.0,75330008.0,0.0,0.0,0.0
BRA,1962.0,Latin American and Caribbean States,77599.218,9.19646272974609,73.71,1735.01,24.24,15.04,5.0362721830776,..,..,..,0.0,77599218.0,0.0,0.0,0.0
BRA,1963.0,Latin American and Caribbean States,79915.555,9.47151339891411,70.06,1502.39,24.9,15.63,4.96192479886667,..,..,..,0.0,79915555.0,0.0,0.0,0.0
BRA,1964.0,Latin American and Caribbean States,82262.794,9.74960876462945,75.94,1789.73,24.0,15.31,4.87299059501296,..,..,..,0.0,82262794.0,0.0,0.0,0.0
BRA,1965.0,Latin American and Caribbean States,84623.747,10.0282578420558,75.57,1866.77,24.18,14.76,4.75282830091185,..,..,..,0.0,84623747.0,0.0,0.0,0.0
BRA,1966.0,Latin American and Caribbean States,86979.283,10.3060440480777,75.81,1846.02,24.19,15.81,4.63241320876114,..,..,..,0.0,86979283.0,0.0,0.0,0.0
BRA,1967.0,Latin American and Caribbean States,89323.288,10.5820342803542,75.33,1667.75,24.25,15.57,4.503561486392,..,..,..,0.0,89323288.0,0.0,0.0,0.0
BRA,1968.0,Latin American and Caribbean States,91659.246,10.8566307814897,75.75,1646.32,23.9,14.82,4.38868543823116,..,..,..,0.0,91659246.0,0.0,0.0,0.0
BRA,1969.0,Latin American and Caribbean States,94000.381,11.1323544472813,74.27,1437.25,24.77,14.48,4.28930092615104,..,..,..,0.0,94000381.0,0.0,0.0,0.0
BRA,1970.0,Latin American and Caribbean States,96369.875,11.4111095291536,76.14,1724.81,24.47,15.89,4.22154087595581,..,..,..,0.0,96369875.0,0.0,0.0,0.0
BRA,1971.0,Latin American and Caribbean States,98766.288,11.6939023514801,78.16,1891.74,23.95,15.52,4.19446519232327,..,..,..,0.0,98766288.0,0.0,0.0,0.0
BRA,1972.0,Latin American and Caribbean States,101194.394,11.9819477778549,77.46,1814.96,24.46,15.76,4.149836886917,..,..,..,0.0,101194394.0,0.0,0.0,0.0
BRA,1973.0,Latin American and Caribbean States,103666.904,12.275575187781,78.8,1926.14,24.52,15.88,4.09325198431431,..,..,..,0.0,103666904.0,0.0,0.0,0.0
BRA,1974.0,Latin American and Caribbean States,106167.372,12.5733327032091,78.98,1962.82,23.84,15.45,4.03301527172036,..,..,..,0.0,106167372.0,0.0,0.0,0.0
BRA,1975.0,Latin American and Caribbean States,108700.515,12.8760184682238,77.83,1804.77,23.99,12.25,3.97569250730828,..,..,..,0.0,108700515.0,0.0,0.0,0.0
BRA,1976.0,Latin American and Caribbean States,111286.504,13.1863487570201,77.73,1870.0,24.04,15.0,3.94197112747791,..,..,..,0.0,111286504.0,0.0,0.0,0.0
BRA,1977.0,Latin American and Caribbean States,113939.886,13.5048338505936,78.47,1932.12,24.36,15.02,3.90385758606225,..,..,..,0.0,113939886.0,0.0,0.0,0.0
BRA,1978.0,Latin American and Caribbean States,116664.382,13.8309410945497,78.16,1896.29,24.19,13.94,3.86809800227282,..,..,..,0.0,116664382.0,0.0,0.0,0.0
BRA,1979.0,Latin American and Caribbean States,119447.303,14.1635365045333,78.15,1862.89,24.24,14.3,3.82117615231472,..,..,..,0.0,119447303.0,0.0,0.0,0.0
